0.36, -3.51, 2.11, -2.3, 0.06, -3.05, -2.81, 1.34;1.87, -2.94, 0.33, -2.07, -0.66, -2.14, -1.75, 0.92;0.83, -3.57, -0.14, -0.44, -2.02, -2.29, -1.52, 1.8;1.62, -3.44, -1.5, 0.1, -2.34, -3.13, 0.7, 0.33;2489604, 8145007, -4045473, -3322410, 1245636, 1803873, -958301, -1630128;CVS;73.84,75.56,73.57,74.35,9611066
-0.65, -2.45, -2.19, 0.18, -1.65, -6.96, -5.79, 6.2;-0.17, -3.57, -2.19, -0.19, -1.68, -5.65, -0.67, 1.64;-2.05, -3.13, -1.14, 0.01, -6.42, -9.62, 2.74, 4.47;-2.71, -3.25, 0.12, 0.22, -6.99, -5.96, 4.56, -1.89;40180, 1733299, 1542749, -1782307, 5338087, 2232171, 3001598, -6880616;CVX;117.4,119.27,115.23,115.29,11535704
0.15, -0.71, -2.15, 0.28, -1.22, -4.35, -3.49, 1.01;0.9, -3.01, -1.4, 1.15, -1.88, -1.28, -4.08, -0.65;0.3, -3.82, 0.03, 0.27, -2.98, -2.9, -5.14, 2.5;-0.38, -3.92, 0.08, 1.82, -4.73, -3.09, -2.39, -0.95;-51096, 790346, -598251, -4274, 715055, 238173, 1066576, -1030408;CXO;149.98,151.77,147.92,148.1,1992643
0.51, -0.92, -0.42, -0.51, 0.38, -3.13, -4.0, 3.25;0.62, -1.1, -0.21, -0.16, -0.17, -1.84, -2.03, 0.89;0.88, -1.22, -0.42, -0.05, -1.26, -4.68, -1.05, 3.17;-0.12, -1.34, -0.14, 0.72, -2.18, -3.75, 1.55, 0.17;1803359, 1205733, 449405, -3829129, 6124055, 12526601, 1028870, -13208299;C;74.77,76.075,74.32,74.99,18908378
-0.31, 0.6, 0.7, 0.21, -0.43, -2.08, -2.13, 0.96;0.3, 0.34, 0.73, -0.09, -0.91, -1.55, -1.22, 0.95;0.17, 0.42, 0.82, -0.24, -1.46, -2.04, -1.24, 1.54;0.5, 0.36, 0.65, -0.35, -1.8, -2.1, 0.58, 0.75;-649881, -1754819, 1582741, -3116684, 3470136, 513686, 2764074, -3245358;DAL;52.83,54.45,52.8,53.85,8995436
1.99, -3.74, 1.67, -3.43, 0.67, -3.56, -9.15, 7.22;-0.01, -2.55, 1.17, -2.19, -0.46, -1.87, -3.8, 1.9;-0.38, -1.94, -0.66, -1.9, 0.46, -7.75, -5.52, 9.46;-2.31, -0.67, -2.09, 1.43, -2.89, -7.94, 4.86, -0.44;-66870, 225058, 257128, -248513, 847378, 980913, -172225, -998570;DE;161.17,164.16,160.91,161.44,2378814
0.24, 0.69, -1.12, -0.81, 0.94, -2.66, -4.72, 2.6;0.94, -0.49, -0.75, 0.11, 0.04, -1.51, -2.99, 1.23;1.31, -1.03, -0.03, -0.38, -0.46, -4.35, -3.19, 4.36;0.33, -1.59, 0.08, 0.82, -1.65, -4.09, 1.26, 0.49;-349970, -239942, -74590, 419883, 55395, 483190, 649926, -1454310;DFS;75.67,77.57,75.67,76.63,1854947
1.4, -0.08, 0.55, -1.49, -2.68, -0.55, -5.26, 3.24;2.17, -0.51, -0.83, -1.49, -1.53, -0.02, -2.72, 0.73;1.91, -0.8, -0.72, -3.1, 0.81, -2.72, -4.42, 4.84;1.26, -0.72, -1.34, -2.24, -0.47, -3.01, 1.03, -0.55;489181, -118965, 344018, 367927, -493757, 849013, -506990, -230941;DGX;100.73,102.44,100.52,100.58,1431987
1.0, -0.29, -0.48, -2.26, -0.48, -3.02, -4.49, 3.32;0.49, -0.25, -0.62, -1.94, -1.31, -1.25, -2.45, 1.53;1.29, -0.97, -1.39, -0.61, -2.39, -3.56, -3.05, 4.71;0.04, -1.11, -1.11, -0.84, -2.84, -3.64, 1.8, 0.28;-148116, 745041, -318955, -13387, 1987477, -1489914, 1361401, -2016259;DG;97.51,99.53,97.45,97.88,2236393
-0.61, -2.28, 2.72, -2.05, -0.87, -1.85, -1.8, 2.06;-0.76, -1.53, 2.52, -1.96, -1.58, -0.83, -0.56, 1.12;-1.86, -1.04, 1.24, -0.57, -1.63, -1.78, -0.99, 2.46;-2.03, 0.21, 0.52, -0.97, -1.71, -1.63, 1.37, 0.18;4417296, -579607, 1906877, -4654404, 1483913, -331204, 867733, 397919;DHI;46.0,47.43,45.87,46.29,8491098
0.63, -0.97, -0.73, -0.99, 0.35, 0.18, -6.15, 1.08;0.41, 0.6, -2.25, -0.38, 0.34, -0.68, -3.27, -1.61;0.52, -2.17, -0.28, -0.35, 0.77, -4.98, -1.54, 0.0;-0.11, -2.09, -0.32, 0.58, 0.32, -5.48, 0.35, -1.8;147118, 1308044, -579680, -1019657, 2267698, 256214, 1880777, -1356885;DHR;96.38,96.97,94.75,95.25,5337006
0.2, -0.22, -0.56, -0.2, 0.15, -1.43, -1.26, 1.51;0.05, -0.03, -0.57, 0.09, -0.35, -1.41, 0.32, 0.33;0.06, -0.78, -0.07, 0.13, -1.33, -0.83, -0.59, 0.66;-0.13, -0.94, 0.1, 0.21, -1.47, -1.03, 1.06, -0.72;849603, 2913448, -1753204, 61030, 3147473, 1617313, -2906043, -1178242;DISCA;23.89,24.49,22.81,23.12,5371789
0.3, -0.08, -0.75, -0.22, 0.38, -1.38, -1.35, 1.35;0.08, -0.02, -0.54, 0.01, -0.23, -1.33, 0.09, 0.37;0.16, -0.73, -0.08, 0.05, -1.16, -0.84, -0.63, 0.72;-0.12, -0.83, -0.01, 0.31, -1.37, -1.09, 0.95, -0.71;988947, 632013, -1334455, 1146965, 880416, -198755, 488707, -1536669;DISCK;22.69,23.26,21.78,21.95,2650823
-0.4, 0.55, -0.23, -0.38, 0.21, -0.34, -2.18, 0.31;0.32, -0.01, -0.09, -0.06, 0.11, -0.51, -1.33, -0.06;0.11, 0.5, -0.38, -0.01, -0.19, -1.87, -2.19, 1.61;0.11, -0.04, -0.36, 0.26, -0.37, -2.06, -1.41, 1.78;296878, -255833, 333950, -116976, 283780, 1049574, 1363839, 436169;DISH;44.75,45.69,44.09,45.1,4809805
1.29, -0.68, -1.34, -1.46, 1.33, -2.85, -4.22, 4.95;-0.08, -0.03, -2.3, 0.53, -0.07, -1.95, -2.43, 1.83;0.57, -1.14, -1.63, -1.11, 1.09, -4.44, -2.25, 2.65;-0.65, -1.43, -1.44, 1.82, -1.79, -4.0, 1.47, -1.41;-896059, 1546112, 1447535, -322556, 428800, 5160285, 2657126, -5320086;DIS;107.83,108.03,104.41,104.76,12444982
0.8, -5.41, -0.27, 5.21, -5.24, 0.53, -3.89, 0.87;0.38, -4.73, 4.37, 0.16, -4.2, 0.88, -3.83, 1.62;-3.67, -0.9, 0.34, 0.7, -2.05, -1.07, -3.23, 2.81;-4.28, -0.81, 5.39, -3.97, -0.27, -3.38, 0.17, -0.33;37680, 57847, 1067094, -753196, -222473, 305592, 370478, -902859;DLR;104.23,106.6974,103.91,104.17,1335659
0.03, 0.96, -1.22, -1.17, -1.07, -4.14, -5.36, 4.04;1.08, -0.12, 0.19, -1.76, -2.0, -2.45, -1.95, 0.27;0.71, -0.2, -0.6, -2.0, -3.07, -3.43, -4.17, 4.99;0.92, -1.75, 0.4, -1.13, -5.04, -3.59, 2.61, -1.77;173816, 114955, -118256, -366142, 723277, -135187, 825716, -725800;DLTR;107.07,108.7599,106.06,106.08,2124663
-0.13, -2.0, 4.43, -1.45, -0.65, -2.21, -4.8, 1.52;0.4, 1.96, 1.62, -2.06, -1.84, -0.6, -4.07, 0.96;-0.43, -2.4, 4.62, -1.12, -1.7, -4.36, -2.84, 3.51;-1.36, 3.37, -0.84, -0.87, -2.12, -4.65, 1.26, 0.09;670850, 1840798, -1028849, -432079, -549846, -60061, 623203, -640412;DOV;99.56,101.4518,99.195,99.92,1477445
31.13, -9.63, 2.28, -0.13, 0.46, -1.11, -0.95, 0.88;30.73, -7.15, 0.99, 0.09, -0.64, -0.7, 0.34, -0.43;21.72, -0.08, 2.08, 0.19, -0.39, -0.69, -0.53, 0.51;21.42, 1.93, 0.35, 0.75, -1.39, -0.38, 0.02, -0.35;23620924, -19443524, 629868, -525265, -1037657, -579933, 499184, -1337993;DPS;118.38,119.15,118.0,118.0,2981774
-0.1, -0.22, -0.02, 0.95, 0.06, -0.09, -1.44, 0.22;-0.09, -0.18, 0.53, 0.99, -0.45, -0.04, -1.18, 0.18;-0.14, -0.16, 0.13, 0.53, 0.1, -0.75, -0.64, 0.35;-0.3, -0.09, 0.71, 0.56, -0.19, -1.17, -0.09, -0.15;442792, 333951, 2190412, 360784, -1247476, 733066, -58611, -1582006;DRE;25.43,25.91,25.3,25.37,2988419
0.35, -0.27, -1.49, -1.18, 1.77, -1.61, -2.98, 1.27;0.38, -0.6, -1.24, 0.41, -0.14, 0.92, -3.41, 1.3;0.65, -1.23, -1.18, -0.32, 0.97, -1.77, -3.07, 2.67;-0.26, -1.69, -0.69, 1.66, -1.47, -1.82, 0.16, 0.7;-29287, 463645, 525027, -237200, 140759, -13987, 774112, -1248456;DRI;93.85,96.225,93.825,95.08,1213546
-1.04, -0.92, 0.26, 1.43, -2.05, -0.69, -2.18, -1.55;-1.18, -0.2, 0.89, 0.6, -2.24, -0.01, -3.23, -0.32;-0.47, -0.23, 0.04, -0.2, -0.72, -1.21, -4.06, 1.38;-1.11, -0.15, 1.4, -1.42, -0.94, -1.28, -2.64, -0.09;1521655, -1439434, 131155, 1488822, -817711, -137179, 1240233, -1955536;DTE;99.29,100.55,99.04,99.27,1157299
-0.38, -1.45, 0.68, 0.54, -1.5, -0.17, -1.5, -0.69;-0.47, -0.66, 0.67, 0.07, -0.92, -0.14, -2.34, 0.31;-0.89, -0.2, 0.28, -0.58, -0.24, -0.7, -2.8, 1.25;-1.54, 0.37, 0.84, -1.66, -0.31, -0.72, -1.32, -0.09;956790, -932131, 37840, 321604, -76217, 1599654, 1958694, -2970401;DUK;74.46,75.56,74.18,74.4,4840376
-0.06, -0.9, 0.86, -1.38, -0.32, -1.98, -3.66, 2.28;0.25, -0.22, -0.3, -0.77, -0.89, -1.07, -1.56, 0.9;0.19, -1.43, -0.04, -0.69, -1.29, -2.42, -2.29, 3.16;-0.01, -0.16, -0.89, -0.49, -1.9, -2.81, 1.19, 0.63;215055, -8932, 402405, 182364, -318686, 186490, -185997, -567598;DVA;73.85,75.64,73.6583,74.66,1010894
-0.44, -0.67, -1.4, 0.16, -0.06, -2.25, -1.64, 0.64;0.1, -1.37, -1.07, 0.38, -0.59, -1.57, -0.95, -0.31;-0.45, -1.9, -0.34, 0.39, -1.51, -1.65, -1.07, -0.49;-0.53, -1.81, -0.15, 0.85, -2.19, -1.38, -0.27, -1.62;666561, 3002889, -1877069, 2815322, -1332310, 2415471, 95043, -50873;DVN;38.37,38.92,36.74,36.76,8469519
0.45, -1.53, -0.11, -0.7, -1.62, -2.87, -3.56, 4.33;0.04, -1.08, 0.07, -0.05, -2.71, -1.42, 0.08, 0.19;0.57, -0.91, -0.13, -1.36, -2.79, -3.61, -0.84, 4.33;-1.15, -0.74, 0.45, -2.08, -2.61, -3.05, 4.05, -1.29;-317825, 1653376, 2633593, 3088183, -463755, 6314228, 4043088, -11936787;DWDP;70.96,72.14,70.52,70.6,11215147
0.23, -2.6, 0.67, -1.56, 0.14, -0.67, -4.28, 1.44;-0.16, -2.65, 1.64, -1.4, 0.79, -0.76, -3.68, 1.08;-1.82, -1.57, 0.92, -0.71, -0.02, -3.45, -1.97, 2.29;-2.38, -1.12, 0.55, -0.06, -0.6, -2.8, -0.15, 0.14;-58175, 757145, -366352, -471543, 769430, 43806, 339337, -702798;DXC;95.58,97.59,95.46,96.08,1543277
-0.93, -0.89, 0.91, 0.83, -0.87, 0.06, -1.45, -0.22;-0.79, -0.05, 0.68, -0.01, 0.13, -0.07, -2.21, 0.41;-0.49, 0.08, 0.44, 0.05, 0.05, -0.64, -1.8, 0.6;-0.41, 0.23, 1.12, -0.54, -0.22, -0.99, -0.58, -0.35;-415705, -31227, 2220144, -2948898, -540669, 1164525, 2216814, -1996335;D;73.98,74.85,73.4,73.76,4913873
-0.12, 1.19, 13.15, -2.8, 0.93, -3.95, -4.87, 4.0;3.17, -0.09, 11.69, -0.95, -1.89, -1.96, -2.86, 1.65;1.67, 1.19, 10.07, -0.46, -1.55, -3.78, -2.92, 4.42;2.45, 1.05, 8.26, 1.22, -3.65, -2.89, 1.49, -0.08;3068893, 2007042, 6233743, -8430148, 174048, -1937760, 118811, -585371;EA;122.86,125.0,122.18,123.05,4066883
0.28, 0.13, -0.24, 5.02, -0.34, -1.14, -2.3, 0.95;0.16, 0.27, -0.24, 5.89, -0.75, -1.79, -1.35, 0.02;0.65, -0.38, 0.17, 4.85, -0.98, -1.99, -0.52, 0.51;-0.09, -0.4, 0.18, 5.61, -1.89, -1.93, 0.42, -0.46;-2149819, 2650035, 5486861, 18780903, -14035030, -155345, -414176, -7306853;EBAY;42.67,43.12,42.23,42.33,11379218
-1.14, -0.46, 0.81, -0.59, 0.43, -1.11, -6.22, 0.54;-0.66, -0.06, 0.33, 0.15, 0.57, -1.2, -5.33, 2.66;-0.7, 0.11, 0.09, -0.18, -0.09, -4.86, -3.42, 2.31;-0.65, 0.08, 0.1, 0.81, -1.43, -5.01, -0.31, 1.38;-79412, -90772, 719717, -182347, 84749, 221481, 965621, -775940;ECL;130.94,135.43,130.94,133.12,2052260
-1.22, -0.12, 0.52, 0.7, -1.91, -0.6, -1.78, -0.31;-0.58, -0.12, 0.5, 0.24, -1.61, -0.32, -1.99, -0.12;-0.19, -0.06, -0.01, -0.47, -0.68, -0.94, -2.38, 0.68;-1.27, 0.46, 0.77, -1.61, -0.79, -0.83, -1.25, -0.62;827282, -1250102, 1423006, -580765, -303002, 331420, 281332, -591309;ED;75.79,76.61,75.25,75.26,2643065
-0.34, -3.41, 0.0, 1.03, -1.43, -2.52, -4.75, 2.08;-0.35, -2.24, 0.55, -0.64, -1.63, -0.18, -3.76, 1.17;-2.42, -1.2, -0.05, 0.58, -2.42, -2.96, -2.11, 1.38;-2.72, -1.69, 1.85, -0.78, -2.66, -3.09, 0.01, -0.81;-82173, 570403, -688411, -211252, 984678, -208999, 10323, -336148;EFX;118.23,120.65,117.38,117.6,1126318
-0.57, 0.23, 0.12, -0.07, -0.99, -0.02, -1.53, 0.23;0.65, -0.51, -0.12, 4.7, -5.61, 0.01, -1.15, 0.16;0.32, 0.3, -0.92, 0.25, -0.37, -0.83, -1.57, 0.79;-0.05, 0.09, 0.03, -0.79, -0.14, -1.09, -0.15, -0.67;739099, -709320, 5591650, 14756, -3856212, 1102801, -1467227, -976342;EIX;60.14,60.97,59.55,59.69,3077462
0.89, -1.76, 0.96, -1.83, 3.61, -5.34, -0.51, 3.94;0.35, -1.0, 0.57, -1.35, 2.32, -1.7, 0.7, -0.24;0.29, -0.9, -1.13, -0.22, -0.84, -0.49, -0.86, 2.31;-1.11, 0.03, -1.67, -0.4, -0.17, -0.09, 2.92, -2.51;-213380, -56220, 706591, 73643, 1181042, 330907, -64373, -710444;EL;136.83,137.5,133.985,134.71,2835714
1.74, -1.63, -0.19, -1.61, 3.64, -3.21, -3.67, 3.21;-0.21, -1.69, -0.12, -1.05, 3.77, 0.87, -4.46, 0.77;1.26, -1.78, -0.94, -0.46, -1.49, 0.6, -2.75, 4.05;-1.08, -1.21, -0.84, -0.76, 0.85, -2.16, 1.91, -0.04;-524708, -144996, 405745, -293611, 2155483, 211311, -543104, -1349506;EMN;98.6,100.39,98.36,98.98,1598353
0.77, -1.24, 0.52, -1.52, 0.43, -1.84, -3.32, 2.71;-0.18, -0.96, 0.34, -0.15, -0.76, -0.92, -0.04, -0.86;0.23, -0.82, -0.06, -2.3, 0.78, -2.3, -2.22, 2.73;-1.06, -0.52, -0.24, 0.35, -2.01, -2.13, 0.81, -0.29;-1451084, 175235, 3146527, -2435904, 1830733, -426659, 2894138, -3274744;EMR;69.41,70.52,68.731,68.96,4045693
0.06, -1.14, -0.66, -0.04, -0.27, -3.31, -3.94, 0.66;0.07, -2.15, -0.25, 0.84, -1.38, -1.31, -2.98, -1.19;-0.38, -2.52, 0.53, 0.15, -2.17, -3.41, -2.91, -0.33;-1.18, -1.41, -0.17, 1.52, -3.69, -3.27, -1.29, -2.49;-586010, 2004148, -1179263, 97846, 41775, 626473, 1459595, 30552;EOG;108.42,109.71,105.76,105.78,4666029
11.98, -16.98, 12.45, 10.24, -10.69, -5.02, -9.67, 2.69;7.22, -8.06, 16.8, -0.78, -11.6, -4.42, -7.8, 4.01;2.46, -4.47, 10.1, 3.65, -8.24, -8.52, -5.8, 4.6;-6.43, 4.4, 15.63, -10.65, -7.19, -7.54, 1.04, -4.77;-597875, 69373, 39317, -170898, -35548, 48172, 144853, -301908;EQIX;430.0,438.05,425.8,426.08,424157
0.23, -0.56, -1.11, 1.51, -1.79, 0.07, -2.82, 0.74;0.13, -0.3, 0.29, 0.07, -1.38, 0.04, -2.22, 0.39;-0.16, -0.19, -1.06, 0.52, -1.07, -1.04, -1.85, 0.78;-0.33, -0.64, 1.04, -1.28, -0.38, -1.9, -0.34, -0.85;462522, 589886, 2980053, -3476325, 363972, 940190, 151155, -780839;EQR;57.66,58.57,56.85,56.86,2799116
-0.58, -1.99, -1.67, -0.48, -1.5, -1.43, -2.96, 1.18;-0.71, -1.99, -1.38, -0.36, -1.58, -1.35, -1.16, -0.63;-1.78, -2.28, -0.22, -1.56, -0.84, -2.76, -1.27, -0.55;-1.89, -2.2, -0.36, -0.97, -1.41, -2.64, 0.37, -1.99;-856100, 2056639, 71461, 1309070, -1459966, 1563298, -1278932, 521111;EQT;49.46,49.95,47.13,47.65,4853511
0.24, -5.75, 4.51, -2.97, 0.58, -1.03, -2.82, 1.62;1.94, -3.69, 0.53, -1.9, -0.2, -0.73, -1.37, 0.2;0.15, -8.43, 5.89, -2.66, 0.64, -1.94, -1.55, 1.97;0.6, -2.61, -0.12, -1.08, -1.6, -2.0, 1.44, -0.99;-297429, 8554099, -6896239, -666519, -1012052, 1248025, 2057918, -3069669;ESRX;75.38,76.33,74.92,74.95,3692983
-2.14, -2.07, -0.89, 6.66, -8.93, 1.97, -10.0, 2.75;-1.73, -1.06, 4.58, 0.54, -6.29, 0.5, -7.36, 2.85;-0.44, -0.23, -0.53, 1.39, -4.19, -4.92, -3.96, 3.49;-2.09, -0.99, 6.23, -5.81, -1.79, -7.39, 0.83, -1.01;-24383, 35417, 614688, -378019, -153832, 180675, 478743, -485738;ESS;218.82,223.51,217.52,217.81,540263
-1.33, -1.14, 0.25, 0.51, -4.75, 0.67, -1.37, -0.14;-1.15, -0.69, 0.01, 0.26, -3.84, 0.01, -1.66, 0.27;-1.09, 0.03, 0.1, -3.0, -1.29, 0.29, -1.57, 0.12;-1.63, 0.12, 0.53, -2.93, -0.81, -1.02, -0.79, -0.65;-867955, -474082, 165030, 3254431, 747262, -2415684, -558140, -309680;ES;57.55,58.21,56.88,56.89,3236268
1.27, -1.02, -0.05, -0.12, 1.47, -2.05, -2.94, 3.12;0.47, -1.07, 0.19, 0.97, 0.15, -1.02, -0.62, -0.03;1.0, -0.34, 0.1, 0.09, 0.02, -2.52, -1.62, 3.17;-0.87, -0.27, 0.35, 1.4, -1.53, -2.22, 1.93, -0.73;-931456, -1329463, 274738, 535223, -824435, 1477304, 2398751, -3396913;ETFC;51.98,52.64,51.42,51.55,2645886
0.71, -1.3, 0.42, 1.6, 0.19, -1.45, -5.43, 2.08;0.31, -1.19, -0.1, 4.32, -2.45, -1.72, -2.4, 1.1;0.33, -1.04, -0.91, 3.23, -1.75, -3.32, -2.08, 2.09;-0.9, -0.85, -0.77, 3.89, -2.77, -3.51, 1.1, -1.06;20523, 594964, 422287, 3211703, -12469, -571915, -533820, -1085547;ETN;82.32,84.38,81.59,81.62,3908996
-0.29, -1.19, 1.06, 0.6, -1.73, -0.87, -2.23, -0.85;-0.39, 0.23, 0.44, 0.17, -1.52, -0.82, -2.29, 0.11;-0.73, 0.09, 0.1, -0.13, -0.88, -1.51, -2.44, 0.66;-1.46, 1.07, 0.79, -1.57, -1.14, -1.57, -0.65, -0.99;-314839, 730958, -153899, 211158, -633627, 487414, 742034, -679324;ETR;72.79,74.46,72.61,72.77,1759927
0.34, -0.26, 0.79, -1.44, -0.2, -0.71, -1.69, 1.72;0.8, -0.21, -0.1, -0.79, -0.78, -0.3, -0.37, 0.64;0.7, -0.43, -0.59, -0.74, 0.07, -1.15, -0.99, 1.89;0.42, -0.69, -0.25, -0.29, -0.7, -1.22, 0.92, 0.12;-184019, 442508, -566823, 675736, -740205, 2664689, -1168898, -1298520;EVHC;34.76,35.48,34.61,34.82,1483333
1.0, -2.34, 1.83, -0.74, 7.27, -2.92, -5.78, 1.69;0.42, -1.17, 0.75, -0.21, 10.5, -5.54, -5.32, 4.16;0.83, -2.41, 1.96, -0.4, 5.58, -5.44, -2.64, 2.68;-1.26, -0.16, -0.16, 0.4, 4.85, -5.13, 0.38, 2.62;113709, 9217, 197008, 473622, 1689632, -704993, -73321, -574567;EW;126.75,131.78,126.05,129.7,1956602
-0.14, -0.38, -0.03, 0.23, -0.78, -0.03, -1.21, -0.04;-0.24, -0.09, -0.03, 0.12, -0.56, -0.08, -1.25, 0.87;-0.28, -0.07, 0.01, -0.34, -0.12, -0.81, -1.26, 0.52;-0.53, -0.04, 0.22, -0.67, -0.12, -0.8, -0.45, -0.32;-2860740, -47109, 5468795, -5180516, 638408, 1468778, 5570643, -4019596;EXC;36.47,37.69,36.09,36.15,8553380
0.24, -0.85, -1.06, -0.51, -0.15, -0.87, -2.73, 0.91;0.15, -0.41, -1.22, -0.63, -0.5, -0.56, -1.6, 0.51;5.25, -1.18, -0.47, -0.41, -0.75, -1.58, -1.58, 1.21;-0.78, -1.31, -0.01, -0.38, -0.96, -1.83, 0.09, 0.26;-61895, 291984, 694623, -286051, -356174, 839045, -4802, -178412;EXPD;61.64,62.92,61.38,62.13,1621406
-0.3, -1.6, -0.83, -1.92, 1.1, -3.02, -1.96, 3.76;-0.55, -1.41, -0.72, 1.02, -1.8, -0.6, -0.02, 4.22;-1.48, -1.4, -0.91, 0.18, -1.28, -1.46, -1.36, 3.38;-1.36, -1.51, -0.88, 1.1, -2.47, -1.59, 2.23, 2.05;-241985, 141063, -103572, 861923, -287078, 1318612, 343240, -412923;EXPE;127.13,132.441,126.53,129.33,3157948
-1.34, -1.59, 0.62, 0.6, -1.94, -0.28, -2.26, 0.46;-1.34, -0.62, 0.6, -0.35, -0.99, -0.41, -1.25, 0.21;-1.44, -0.68, 1.06, -1.0, -1.07, -1.73, -1.32, 1.68;-1.42, 0.12, 0.57, -1.42, -0.22, -1.97, -0.14, 0.69;187893, -200536, 3791700, -3598712, 16602, -107680, 209142, -217866;EXR;79.52,81.1,79.28,80.42,1103119
0.2, -1.47, 0.1, -1.42, -0.54, -0.71, -1.88, 1.38;-0.02, -1.59, 0.06, -0.82, -1.08, -0.14, -0.75, 0.48;-0.3, -1.29, -0.69, -0.38, -0.63, -2.03, 0.12, 1.27;-1.22, -0.64, -0.87, -0.46, -0.94, -1.5, 0.96, 0.22;-286738, 368918, 799051, -367845, -499656, 1898861, 1041152, -2889463;FAST;52.83,53.95,52.72,53.24,2734556
-0.05, -1.58, 0.1, -0.33, -6.5, 0.29, -2.65, 2.09;-0.45, -1.51, 0.48, -0.6, -3.18, -2.28, -1.12, 0.44;-0.76, -1.18, 0.44, -1.06, -5.47, -1.31, -1.97, 2.27;-1.47, -0.78, 0.11, -1.11, -4.92, -1.92, 1.18, -0.76;662029, -141017, 209269, 467141, 2336271, -1000955, -150882, 379461;FBHS;64.02,64.87,63.28,63.4,3292289
1.0, -5.74, 5.36, -0.15, 3.82, -5.11, -8.36, 5.58;-1.16, -0.66, 1.65, 5.49, -1.11, -3.6, -4.84, -0.69;-1.18, -3.79, 3.38, 2.67, 2.09, -9.37, -2.87, 2.21;-4.02, 1.14, -0.23, 6.2, -2.81, -9.02, 4.05, -5.13;2693960, 405384, 22416588, 10936149, -27533809, 6450722, 4630299, -10156619;FB;184.15,185.0817,179.95,180.18,27601886
-0.2, -0.03, -0.03, 0.01, -0.19, -1.12, -0.9, 1.13;0.03, -0.05, -0.13, 0.11, -0.41, -0.63, 0.14, -0.3;0.0, -0.25, 0.18, 0.01, -1.38, -0.57, -0.29, 0.7;0.09, -0.5, 0.37, -0.05, -1.48, -0.32, 1.09, -0.88;-677793, -1326257, -1235013, -4390904, 14732477, 4442792, 8710378, -7578105;FCX;18.37,18.48,17.775,17.86,31024247
-1.01, -0.96, -2.84, -5.55, 2.43, -8.1, -8.04, 4.52;1.55, -3.71, 0.33, -1.5, -4.43, -2.11, -5.01, 0.35;1.58, -7.76, 2.15, -4.33, -1.61, -7.36, -5.85, 6.0;-1.16, -6.23, 1.02, -0.65, -5.96, -7.37, 1.68, 0.97;-368820, 1302074, -690817, 553507, -663070, 660349, 1050830, -1846152;FDX;248.96,254.47,248.51,251.15,1520067
-0.34, -0.1, 0.2, 0.65, -0.41, -0.47, -1.12, -0.04;-0.63, 0.03, 0.55, 0.05, -0.26, -0.36, -1.07, 0.02;0.0, -0.05, 0.35, 0.34, -0.38, -0.52, -1.41, 0.64;0.08, 0.15, 0.58, -0.28, -0.51, -0.51, -0.71, -0.08;-2664828, -3486663, 2158128, -7716907, -457491, -1219819, 1658147, -1254857;FE;30.86,31.33,30.77,30.81,6409343
1.93, 0.0, 2.83, 3.68, -1.73, -0.29, -8.97, 5.58;0.42, 1.57, 3.37, 1.39, -0.64, -1.42, -3.87, 2.39;1.19, 0.19, 2.77, 3.12, -0.57, -6.69, -3.0, 5.84;0.65, 2.06, 3.59, 0.49, -0.9, -7.95, 3.55, 1.66;-1025574, 147482, 156455, -121369, 69769, 51744, 98522, -452508;FFIV;139.16,142.46,138.98,141.39,933167
0.77, 0.87, -0.73, -1.76, -1.26, -1.72, -9.41, 1.49;1.18, 0.21, -1.76, -0.57, -1.9, -1.39, -7.39, -0.2;1.53, 0.48, -2.36, -0.68, -2.03, -7.41, -4.49, 3.05;0.45, -0.49, -1.7, -0.74, -2.55, -7.44, 0.64, -1.58;476609, 265816, -875, -430156, 106450, 970938, 807662, -563135;FISV;129.78,130.985,128.57,129.17,2376103
1.11, -0.55, 0.31, -0.37, -0.74, -0.97, -5.24, 0.39;0.58, -0.57, 0.1, -0.3, -0.66, -0.81, -5.2, 2.0;0.91, -0.31, -0.01, -0.45, -0.94, -3.75, -4.58, 3.03;-0.19, -0.03, -0.3, -0.25, -1.3, -3.61, -1.48, 1.05;-171342, -26279, 278272, 30420, 81759, 1023464, 3310256, -2846480;FIS;95.74,98.21,95.48,96.77,3099796
0.37, -0.34, 0.11, 0.07, 0.35, -0.82, -1.9, 1.16;0.19, -0.21, 0.09, 0.2, 0.24, -0.61, -1.16, 0.65;0.28, -0.24, 0.11, -0.01, 0.02, -1.47, -0.99, 1.3;-0.18, -0.15, 0.08, 0.56, -0.53, -1.43, 0.32, 0.32;-562308, 1506117, -86846, -105932, 628612, 2637288, 706249, -2751752;FITB;31.94,32.79,31.83,32.34,5545899
0.01, -0.41, -0.4, -0.66, 0.14, -1.6, -2.61, 1.14;-0.1, -0.23, -0.46, -0.4, -0.31, -1.29, -1.41, 0.54;-0.03, -0.97, -0.01, -0.25, -0.86, -2.0, -2.37, 2.56;-0.36, -0.96, -0.27, 0.21, -1.48, -1.96, 0.43, -0.01;-65752, 141262, -132233, -291076, 266314, 403782, -131166, -326414;FLIR;48.12,49.22,48.12,48.4,865531
